force_stable : True
cuda_device : 0
aux_device : 1
base_epoch : 0
eos_m_token : EOS_M
base_iter : 0
beam_len_bonus : 0.5
max_turn : 10
trunc_turn : 999
mode : unknown
m : SEDST
prev_z_method : none
last_turn_only : False
u_max_ts : 100
freq_thres : 0
q_hidden_size : 50
vocab_size : 832
embedding_size : 50
hidden_size : 50
split : (3, 1, 1)
lr : 0.001
lr_decay : 0.5
vocab_path : ./vocab/vocab09_slot_space.pkl
data : ./data/CamRest676/CamRest676.json
entity : ./data/CamRest676/CamRestOTGY.json
db : ./data/CamRest676/CamRestDB.json
glove_path : ./data/glove/glove.6B.50d.txt
batch_size : 32
degree_size : 5
z_length : 12
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
cuda : False
spv_proportion : 50
alpha : 0.1
max_ts : 40
early_stop_count : 3
new_vocab : True
model_path : ./models/camrest.pkl
result_path : ./results/camrest.csv
teacher_force : 100
beam_search : False
beam_size : 5
sampling : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_latent,latent,generated_response,response,u_len,m_len,supervised
661,2,the name_SLOT is a moderately priced food_SLOT restaurant in the north located at address_SLOT . can i be of further assistance ? EOS_M thank you,none none none EOS_Z1 none none none none none none none,north none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . .,"you 're welcome , enjoy your food .",26,9,True
610,2,"yes , name_SLOT serves international food and is located in the east part of town . EOS_M can i have the phone number please",none international none EOS_Z1 none none none none none none none,east international none EOS_Z1 none none phone none none none none,name_SLOT is is . . .,there phone number is phone_SLOT is there anything else i can help you with ?,25,16,True
557,3,"name_SLOT 's address is address_SLOT , phone number phone_SLOT . EOS_M thank you goodbye .",none mediterranean none EOS_Z1 none none none none none none none,none mediterranean expensive EOS_Z1 none none none none none none none,name_SLOT is is . . . .,"you 're welcome , goodbye .",16,7,True
579,3,"name_SLOT is located in the area_SLOT of town and the address is address_SLOT . EOS_M thank you , goodbye .",none none none EOS_Z1 none none none none none none none,none korean expensive EOS_Z1 none none none none none none none,name_SLOT is is . . .,have a nice day ! goodbye .,21,8,True
658,3,"the address is address_SLOT , postcode postcode_SLOT , and the phone number is phone_SLOT EOS_M thank you . that is all the info that i needed . good bye .",none none none EOS_Z1 none none none none none none none,none chinese none EOS_Z1 none none none none none none none,name_SLOT is is . . .,thank you .,31,4,True
656,3,how about name_SLOT ? it is located at address_SLOT and the phone number is phone_SLOT . EOS_M thank you . goodbye !,none italian none EOS_Z1 none none none none none none none,none italian cheap EOS_Z1 none none none none none none none,name_SLOT is is . . .,"thank you for using our service , good bye .",23,11,True
594,3,"name_SLOT is located at address_SLOT and their postcode is postcode_SLOT . is there anything else i can assist you with ? EOS_M no , thank you , goodbye .",none none none EOS_Z1 none none none none none none none,none none none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,thank you for using the cambridge restaurant system . good bye .,30,13,True
568,3,name_SLOT 's phone number is phone_SLOT . is there anything else i can help you with today ? EOS_M no thank you . that is all i needed . bye bye !,none none none EOS_Z1 none none none none none none none,east none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,you 're welcome . have a good evening .,33,10,True
657,3,"the name_SLOT 's phone number is phone_SLOT . is there anything else i can help you with ? EOS_M that 's it , thank you . good bye .",none none none EOS_Z1 none none none none none none none,north none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,thank you for using the cambridge restaurant system . goodbye .,30,12,True
605,3,"name_SLOT is located at address_SLOT and can be reached at phone_SLOT . EOS_M thanks , bye bye",none none none EOS_Z1 none none none none none none none,south none expensive EOS_Z1 none none none none none none none,name_SLOT is is . .,"you are welcome , bye",18,6,True
621,3,"name_SLOT is a pricerange_SLOT priced italian restaurant in the west side of town . the phone number is phone_SLOT . EOS_M thank you , goodbye .",none italian none EOS_Z1 none none none none none none none,west italian none EOS_Z1 none none none none none none none,name_SLOT is is . . .,thank you good bye,27,5,True
540,3,"the phone number to name_SLOT , which is pricerange_SLOT priced , is phone_SLOT . is there anything else i can assist you with today ? EOS_M thank you goodbye .",none italian none EOS_Z1 none none none none none none none,west italian none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,thank you . good bye,31,6,True
595,3,"the phone number for name_SLOT is phone_SLOT and is located at address_SLOT EOS_M ok , thank you",none none none EOS_Z1 none none none none none none none,west none none EOS_Z1 none none none none none none none,name_SLOT is is . .,you 're welcome . enjoy your meal !,18,9,True
543,3,"i am sorry , i ca n't find any restaurant serves world food in the north . is there another type of food or area you might be interested in today ? EOS_M maybe some indian food ?",none indian none EOS_Z1 none none none none none none none,north indian none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,great hit,39,3,True
670,3,"the phone number is phone_SLOT . and the postcode is postcode_SLOT . EOS_M thank you , nirala sounds good . goodbye .",none none none EOS_Z1 none none none none none none none,north none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . .,you 're welcome . bye .,23,7,True
611,3,"the phone number for name_SLOT is phone_SLOT and they are located at address_SLOT . can i help you with anything else today ? EOS_M that 's it . thank you , goodbye",none none none EOS_Z1 none none none none none none none,east indian none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,goodbye .,33,3,True
651,3,"their phone number is phone_SLOT . EOS_M thank you , goodbye .",none none none EOS_Z1 none none none none none none none,none british none EOS_Z1 none none none none none none none,name_SLOT is is . . .,thank you . good bye,13,6,True
635,3,"the name_SLOT is at address_SLOT , post code postcode_SLOT . the phone number is phone_SLOT . EOS_M thank you good bye .",none none none EOS_Z1 none none none none none none none,north none none EOS_Z1 none none none none none none none,name_SLOT is is . . .,thank you .,23,4,True
667,3,name_SLOT is located at address_SLOT . may i help you with anything else today ? EOS_M no thank you good bye,none none none EOS_Z1 none none none none none none none,none korean expensive EOS_Z1 none none none none none none none,name_SLOT is is . . .,thank you . good bye,22,6,True
652,3,thank you for calling . goodbye . EOS_M thanks so much . bye bye .,none none none EOS_Z1 none none none none none none none,east none cheap EOS_Z1 none none none none none none none,name_SLOT is is . . .,have a nice day,16,5,True
662,3,"name_SLOT is located at address_SLOT and its phone number is phone_SLOT . is there anything else i can help you with ? EOS_M no , and thank you for your help . goodbye .",none none none EOS_Z1 none none none none none none none,none european cheap EOS_Z1 none none none none none none none,name_SLOT is is . . .,our pleasure . please call again . goodbye .,35,10,True
573,3,"name_SLOT is located at address_SLOT . EOS_M thank you , goodbye .",none none none EOS_Z1 none none none none none none none,south chinese cheap EOS_Z1 none none none none none none none,name_SLOT is is . . .,goodbye and enjoy your meal !,13,7,True
541,3,"name_SLOT serves european food , their phone number is phone_SLOT and address is address_SLOT EOS_M thank you . good bye .",none european none EOS_Z1 none none none none none none none,none european none EOS_Z1 none none none none none none none,name_SLOT is is . . .,thank you good bye,22,5,True
674,3,thank you good bye EOS_M goodbye .,none portuguese none EOS_Z1 none none none none none none none,south portuguese none EOS_Z1 none none none none none none none,name_SLOT is is . .,goodbye .,8,3,True
608,3,"the address is address_SLOT , and the phone number is phone_SLOT . can i help you with anything else ? EOS_M thank you , goodbye .",none none none EOS_Z1 none none none none none none none,south portuguese none EOS_Z1 none none none none none none none,name_SLOT is is . . .,enjoy your meal ! good bye .,27,8,True
596,3,"the phone number for name_SLOT is phone_SLOT and their address is address_SLOT . would you like anything else ? EOS_M no , that does it . thank you and goodbye !",none none none EOS_Z1 none none none none none none none,north none none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,thank you for using this system . goodbye .,32,10,True
590,3,"name_SLOT is at phone_SLOT , and name_SLOT is at phone_SLOT . EOS_M thank you good bye .",none none none EOS_Z1 none none none none none none none,north none cheap EOS_Z1 none none none none none none none,name_SLOT is is . . .,thanks,18,2,True
606,3,"the phone number and address are phone_SLOT address_SLOT EOS_M thank you , goodbye !",none none none EOS_Z1 none none none none none none none,south none cheap EOS_Z1 none none none none none none none,name_SLOT is is . . . .,you 're welcome . good bye .,15,8,True
614,3,their address is address_SLOT EOS_M thank you good bye .,none none none EOS_Z1 none none none none none none none,north none cheap EOS_Z1 none none none none none none none,name_SLOT is is . . . .,"you 're welcome , goodbye",11,6,True
630,3,name_SLOT is located at address_SLOT and their phone number is phone_SLOT . EOS_M thank you . good bye .,none none none EOS_Z1 none none none none none none none,south none expensive EOS_Z1 none none none none none none none,name_SLOT is is . . .,thank you good bye,20,5,True
641,3,name_SLOT 's phone number is phone_SLOT . is there anything else i can do for you tonight ? EOS_M thank you very much ! goodbye !,none none none EOS_Z1 none none none none none none none,west none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . . .,thank you and goodbye !,27,6,True
642,3,"the postcode is postcode_SLOT is there anything else i can help you with ? EOS_M no , thank you good bye",none none none EOS_Z1 none none none none none none none,north none cheap EOS_Z1 none none none none none none none,name_SLOT is is . . . . .,thank you .,22,4,True
661,3,"you 're welcome , enjoy your food . EOS_M thank you goodbye .",none none none EOS_Z1 none none none none none none none,north none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . .,good bye . thank you for using the system .,14,11,True
610,3,"there phone number is phone_SLOT is there anything else i can help you with ? EOS_M that is all , thank you .",none none none EOS_Z1 none none none none none none none,east international none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,goodbye .,24,3,True
632,0,i 'm looking for a restaurant in the moderate price range in the east part of town,east moderate east EOS_Z1 none none none none none none none,east none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,"how about name_SLOT , they are in the moderate price range in the east part of town",18,18,False
578,0,i am looking for a thai restaurant - any area will do .,thai thai thai EOS_Z1 none none none none none none none,none thai none EOS_Z1 none none none none none none none,name_SLOT is thai thai thai thai thai thai thai .,name_SLOT is an pricerange_SLOT thai restaurant in the area_SLOT of town .,14,13,False
654,0,i am looking for a moderately priced restaurant in the south part of town . any kind of food is good with me ; i would just like to know the phone number of the venue you find .,south moderately priced EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none phone none none none none,name_SLOT is is . . . . .,name_SLOT 's phone number is phone_SLOT .,40,8,False
649,0,i am looking for the address and price range of a restaurant serving chinese food in the south part of town .,south chinese chinese EOS_Z1 none none none none none none none,south chinese none EOS_Z1 address none none none none none pricerange,name_SLOT is is . . . .,name_SLOT is a chinese restaurant located in the south part of town in the pricerange_SLOT price range . their address is address_SLOT .,23,24,False
628,0,"hello , i am looking for a moderately priced restaurant that serves gastropub food .",moderately gastropub gastropub EOS_Z1 none none none none none none none,none gastropub moderate EOS_Z1 none none none none none none none,name_SLOT is is . . .,name_SLOT serves gastropub food and is in the moderate price range .,16,13,False
591,0,"hello , i am looking for an expensive restaurant that serves irish food .",irish irish expensive EOS_Z1 none none none none none none none,none irish expensive EOS_Z1 none none none none none none none,name_SLOT is is . . .,"i 'm sorry , there is not restaurants matching your request . would you like to try something else ?",15,21,False
549,0,i would like a restaurant in the north part of town that serves french food,north french french EOS_Z1 none none none none none none none,north french none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,there is name_SLOT in the the north side of town that serves french food .,16,16,False
566,0,"i want to visit an expensive restaurant in the south part of town . i need the address , phone number , and type of food .",south expensive expensive EOS_Z1 none none none none none none none,south none expensive EOS_Z1 address none phone none none none none,name_SLOT is is . . . .,"there are five expensive restaurants available in the south part of the city . food_SLOT , food_SLOT , food_SLOT , and two food_SLOT restaurants are available . what type of food would you like ?",28,36,False
648,0,"i would like a restaurant that serves world food . it should be a really good restaurant , and it 's ok if it 's expensive .",world expensive expensive EOS_Z1 none none none none none none none,none world none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,there are no matching restaurants,28,6,False
636,0,i 'm looking for a place that has chinese food .,chinese chinese chinese EOS_Z1 none none none none none none none,none chinese none EOS_Z1 none none none none none none none,name_SLOT is chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese chinese .,"there are 17 chinese restaurants , do you prefer any price range or any area in town ?",12,19,False
665,0,i am looking for a cheap restaurant in the east part of town .,east cheap cheap EOS_Z1 none none none none none none none,east none cheap EOS_Z1 none none none none none none none,name_SLOT is is . . . .,name_SLOT is a cheap food_SLOT restaurant in the east side . would you like the address or phone number ?,15,21,False
613,0,i am looking for a restaurant in the moderate price range and in the north part of town .,north moderate none EOS_Z1 none none none none none none none,north none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,there are two moderately priced restaurants in the north part of town . one specializes in food_SLOT cuisine and the other is a food_SLOT restaurant .,20,27,False
609,0,are there any lebanese restaurants in the city ?,city lebanese lebanese EOS_Z1 none none none none none none none,none lebanese none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,name_SLOT is a nice lebanese place in the area_SLOT .,10,11,False
587,0,"hi , i 'm looking for a moderately priced restaurant on the south side of town .",south moderately priced EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,name_SLOT is a moderately priced restaurant in the south area . would you like their information ?,18,18,False
577,0,"hi , i 'm looking for a moderately priced restaurant in the south part of town .",south moderately priced EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,the name_SLOT is moderately priced and in the south part of town . would you like their location ?,18,20,False
554,0,may i have information for an italian restaurant in the east part of town ?,east italian italian EOS_Z1 none none none none none none none,east italian none EOS_Z1 none none none none none none none,name_SLOT is is . . .,yes sure . there is only on italian restaurant called name_SLOT in the east . what else do you want to know ?,16,24,False
655,0,"could you recommend a restaurant that serves french food ? i 'll need the address , phone number and postcode . thank you .",postcode french none EOS_Z1 none none none none none none none,none french none EOS_Z1 address none phone postcode none none none,name_SLOT is is . . . .,you would like a restaurant serving french food . do you have a preference to what area it is located ?,25,22,False
640,0,i would like a moderately priced restaurant located in the south part of town .,south moderately priced EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . .,name_SLOT is an food_SLOT restaurant in the south of town in the moderate price range .,16,17,False
564,0,i would like a cheap restaurant that serves mediterranean food,mediterranean mediterranean cheap EOS_Z1 none none none none none none none,none mediterranean cheap EOS_Z1 none none none none none none none,name_SLOT is is . . . .,name_SLOT is a cheap restaurant that serves mediterranean food . is the area_SLOT part of town okay for you ?,11,21,False
623,0,can i get a korean restaurant in the town centre ?,centre korean korean EOS_Z1 none none none none none none none,centre korean none EOS_Z1 none none none none none none none,name_SLOT is korean korean korean korean korean korean korean korean korean korean korean korean korean korean korean korean .,name_SLOT is located in the town centre,12,8,False
668,0,hi . can you please help me find a moderately priced restaurant in the south part of town ?,south south priced EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,here is a list of restaurants located in the south side of town in the moderate price range,20,19,False
556,0,"hi , i want a moderately priced restaurant located in the south part of town .",south moderately priced EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,name_SLOT is in the south part of town and in the moderate price range . would you like their location ?,17,22,False
643,0,"hello , i am looking for a moderately priced restaurant on the south side of town .",south moderately priced EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,there are two moderately priced restaurants in the south area . would you like food_SLOT or food_SLOT ?,18,19,False
653,0,i 'm looking for a gastropub restaurant .,gastropub gastropub gastropub EOS_Z1 none none none none none none none,none gastropub none EOS_Z1 none none none none none none none,name_SLOT is is . . .,the name_SLOT serves gastropub food .,9,7,False
601,0,i would like a moderately priced restaurant that serves lebanese food,moderately lebanese priced EOS_Z1 none none none none none none none,none lebanese moderate EOS_Z1 none none none none none none none,name_SLOT is is . . .,"there is the name_SLOT at the city center , would you like to have the address ?",12,18,False
544,0,i am looking for a restaurant in the moderate price range that serves lebanese food .,moderate lebanese moderate EOS_Z1 none none none none none none none,none lebanese moderate EOS_Z1 none none none none none none none,name_SLOT is is . . .,the name_SLOT restaraunt serves lebanese food and is in the moderate price range .,17,15,False
660,0,need a <unk> serving turkish style venue,turkish turkish turkish EOS_Z1 none none none none none none none,none turkish none EOS_Z1 none none none none none none none,name_SLOT is is . .,"ok , so you would like a turkish restaurant . in what area would you like to eat ?",8,20,False
671,0,"hello , i am looking for a cheap restaurant on the south side of town .",south cheap cheap EOS_Z1 none none none none none none none,south none cheap EOS_Z1 none none none none none none none,name_SLOT is is . . . .,there is a place called name_SLOT that specializes in food_SLOT food on the south side of town .,17,19,False
644,0,"hello , i am looking for a thai restaurant on the north side of town .",north thai thai EOS_Z1 none none none none none none none,north thai none EOS_Z1 none none none none none none none,name_SLOT is thai thai thai thai thai thai . .,"unfortunately there are no thai restaurants in the north , do you want to change an area to look for ?",17,22,False
666,0,i would like a moderately priced restaurant in the west part of town,west moderately priced EOS_Z1 none none none none none none none,west none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,"there are three moderately priced restaurants in the west part of town . do you prefer food_SLOT , food_SLOT , or food_SLOT ?",14,24,False
632,1,"how about name_SLOT , they are in the moderate price range in the east part of town EOS_M can i get the address , phone number , and postcode ?",none none none EOS_Z1 none none none none none none none,east none moderate EOS_Z1 address none phone postcode none none none,name_SLOT is is . . .,"their phone number is phone_SLOT . their address is address_SLOT , postcode postcode_SLOT .",31,15,False
578,1,name_SLOT is an pricerange_SLOT thai restaurant in the area_SLOT of town . EOS_M can i have its phone number and postcode ?,none thai none EOS_Z1 none none none none none none none,none thai none EOS_Z1 none none phone postcode none none none,name_SLOT is thai thai thai thai thai thai thai .,name_SLOT 's phone number is phone_SLOT and their postcode is postcode_SLOT . can i help you with anything else ?,23,21,False
654,1,name_SLOT 's phone number is phone_SLOT . EOS_M can you tell me what type of food they serve ?,none none none EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none none none food none none,name_SLOT is is . . . .,name_SLOT serves food_SLOT food .,20,6,False
649,1,"name_SLOT is a chinese restaurant located in the south part of town in the pricerange_SLOT price range . their address is address_SLOT . EOS_M thank you , goodbye .",none chinese none EOS_Z1 none none none none none none none,south chinese none EOS_Z1 none none none none none none none,name_SLOT is is . . .,thank you and have a wonderful day !,30,9,False
628,1,name_SLOT serves gastropub food and is in the moderate price range . EOS_M may i please have the phone number ?,none none none EOS_Z1 none none none none none none none,none gastropub moderate EOS_Z1 none none phone none none none none,name_SLOT is is . . .,phone_SLOT will that be all ?,22,7,False
591,1,"i 'm sorry , there is not restaurants matching your request . would you like to try something else ? EOS_M yes , i would like an expensive restaurant that serves british food . can i have the phone number please ?",none british none EOS_Z1 none none none none none none none,none british expensive EOS_Z1 none none phone none none none none,name_SLOT is is . . .,"how about name_SLOT , they serve british food and are in the expensive price range , their phone number is phone_SLOT .",43,23,False
549,1,"there is name_SLOT in the the north side of town that serves french food . EOS_M what is their address , number , and price range ?",none french none EOS_Z1 none none none none none none none,north french none EOS_Z1 address none phone none none none pricerange,name_SLOT is is . . .,name_SLOT is in the pricerange_SLOT price range . their phone number is phone_SLOT and they are located at address_SLOT . would you like anything else ?,28,27,False
566,1,"there are five expensive restaurants available in the south part of the city . food_SLOT , food_SLOT , food_SLOT , and two food_SLOT restaurants are available . what type of food would you like ? EOS_M mexican will be fine . could i have the address and phone please ?",none none none EOS_Z1 none none none none none none none,south mexican expensive EOS_Z1 address none phone none none none none,name_SLOT is is . . . .,name_SLOT is a mexican restaurant located in the south part of town in the expensive price range . their phone number is phone_SLOT and their address is address_SLOT .,51,30,False
648,1,"there are no matching restaurants EOS_M how about italian ? i would like to go to nice place with great atmosphere and expensive , i would like the address , phone number and area",none italian none EOS_Z1 none none none none none none none,none italian expensive EOS_Z1 address none phone none none area none,name_SLOT is is . . . .,name_SLOT is located at address_SLOT and their phone number is phone_SLOT .,35,13,False
636,1,"there are 17 chinese restaurants , do you prefer any price range or any area in town ? EOS_M yes , i 'm looking for the address of one in the east part of town .",none chinese none EOS_Z1 none none none none none none none,east chinese none EOS_Z1 address none none none none none none,name_SLOT is is . . . .,"name_SLOT is a great , but pricerange_SLOT , chinese restaurant . they are located at address_SLOT . is there anything else i can do for you ?",37,28,False
665,1,"name_SLOT is a cheap food_SLOT restaurant in the east side . would you like the address or phone number ? EOS_M yes , please . could you tell me both the address and phone number ?",none none none EOS_Z1 none none none none none none none,east none cheap EOS_Z1 address none phone none none none none,name_SLOT is is . . . .,"they are at address_SLOT , and their number is phone_SLOT .",37,12,False
613,1,there are two moderately priced restaurants in the north part of town . one specializes in food_SLOT cuisine and the other is a food_SLOT restaurant . EOS_M i want the indian one . what 's the address and phone number ?,none indian none EOS_Z1 none none none none none none none,north indian moderate EOS_Z1 address none phone none none none none,name_SLOT is is . . . .,the indian restaurant is located at address_SLOT and the phone number is phone_SLOT,42,14,False
609,1,name_SLOT is a nice lebanese place in the area_SLOT . EOS_M can i have the phone number please .,none lebanese none EOS_Z1 none none none none none none none,none lebanese none EOS_Z1 none none phone none none none none,name_SLOT is is . . .,their phone number is phone_SLOT . is there anything else i can help you with today ?,20,18,False
587,1,name_SLOT is a moderately priced restaurant in the south area . would you like their information ? EOS_M yes . phone number please,none none none EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none phone none none none none,name_SLOT is is . . .,name_SLOT is phone number is phone_SLOT .,24,8,False
577,1,"the name_SLOT is moderately priced and in the south part of town . would you like their location ? EOS_M yes . i would like the location and the phone number , please .",none none none EOS_Z1 none none none none none none none,south none moderate EOS_Z1 address none phone none none none none,name_SLOT is is . . . .,the address of name_SLOT is address_SLOT and the phone number is phone_SLOT .,35,14,False
554,1,yes sure . there is only on italian restaurant called name_SLOT in the east . what else do you want to know ? EOS_M what is their address please ?,none italian none EOS_Z1 none none none none none none none,east italian none EOS_Z1 address none none none none none none,name_SLOT is is . . . .,the address for name_SLOT is address_SLOT . can i help you with anything else ?,31,16,False
655,1,"you would like a restaurant serving french food . do you have a preference to what area it is located ? EOS_M i do n't care . please give me address , phone number , and postcode .",none french none EOS_Z1 none none none none none none none,none french none EOS_Z1 address none phone postcode none none none,name_SLOT is is . . .,"i can recommend 2 restaurants serving french cuisine : name_SLOT , located at address_SLOT postcode_SLOT , phone number phone_SLOT or name_SLOT located at address_SLOT , postcode_SLOT , phone number phone_SLOT",39,31,False
640,1,name_SLOT is an food_SLOT restaurant in the south of town in the moderate price range . EOS_M what type of food are they . what is their address ?,none none none EOS_Z1 none none none none none none none,south none moderate EOS_Z1 address none none none food none none,name_SLOT is is . . . .,they serve food_SLOT food . the address is address_SLOT .,30,11,False
564,1,"name_SLOT is a cheap restaurant that serves mediterranean food . is the area_SLOT part of town okay for you ? EOS_M yes , thank you . could you tell me the address and phone number of that restaurant ?",none mediterranean none EOS_Z1 none none none none none none none,centre mediterranean cheap EOS_Z1 address none phone none none none none,name_SLOT is is . . . .,"certainly , name_SLOT is located at address_SLOT and can be reached at phone_SLOT . may i be of further assistance ?",40,22,False
623,1,"name_SLOT is located in the town centre EOS_M can you tell me the address , phone number , and postcode of little seoul , please ?",none korean none EOS_Z1 none none none none none none none,centre korean none EOS_Z1 address none phone postcode none none none,name_SLOT is is . . .,"sure , name_SLOT is located at address_SLOT . its phone number is phone_SLOT and the postcode is postcode_SLOT . is there anything i can help you with ?",27,29,False
668,1,here is a list of restaurants located in the south side of town in the moderate price range EOS_M may i have the address and phone number please,none none none EOS_Z1 none none none none none none none,south none moderate EOS_Z1 address none phone none none none none,name_SLOT is is . . .,name_SLOT is at address_SLOT and phone number is phone_SLOT .,29,11,False
556,1,name_SLOT is in the south part of town and in the moderate price range . would you like their location ? EOS_M address and postcode please,none none none EOS_Z1 none none none none none none none,south none moderate EOS_Z1 address none none postcode none none none,name_SLOT is is . . .,their address is address_SLOT and their postcode is postcode_SLOT . is there anything else i can do for you today ?,27,22,False
643,1,there are two moderately priced restaurants in the south area . would you like food_SLOT or food_SLOT ? EOS_M is there anything else ? can i get the phone number please ?,none none none EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none phone none none none none,name_SLOT is is . . . .,the name_SLOT is located in the south part of town and is in the moderate price range . their phone number is phone_SLOT . may i help you with anything else ?,33,33,False
653,1,the name_SLOT serves gastropub food . EOS_M can i have the address and postcode .,none none none EOS_Z1 none none none none none none none,none gastropub none EOS_Z1 address none none postcode none none none,name_SLOT is is . . .,"the address is address_SLOT , postcode_SLOT .",16,8,False
601,1,"there is the name_SLOT at the city center , would you like to have the address ? EOS_M what is the address and phone number ?",none lebanese none EOS_Z1 none none none none none none none,none lebanese moderate EOS_Z1 address none phone none none none none,name_SLOT is is . . . .,address is address_SLOT and phone number is phone_SLOT,27,9,False
544,1,the name_SLOT restaraunt serves lebanese food and is in the moderate price range . EOS_M tell me the address and phone number of ali baba restaraunt .,none lebanese none EOS_Z1 none none none none none none none,none lebanese moderate EOS_Z1 address none phone none none none none,name_SLOT is is . . .,their address is address_SLOT and their phone number is phone_SLOT .,28,12,False
660,1,"ok , so you would like a turkish restaurant . in what area would you like to eat ? EOS_M any area would be fine ! could i please get the address and postcode of a turkish restaurant ?",none turkish none EOS_Z1 none none none none none none none,none turkish none EOS_Z1 address none none postcode none none none,name_SLOT is is . . . .,"name_SLOT is a turkish restaurant at address_SLOT , postcode_SLOT . is there anything else i can help you with today ?",40,22,False
671,1,there is a place called name_SLOT that specializes in food_SLOT food on the south side of town . EOS_M what is the address and postcode ?,none none none EOS_Z1 none none none none none none none,south none cheap EOS_Z1 address none none postcode none none none,name_SLOT is is . . .,the phone number is phone_SLOT and the postcode is postcode_SLOT,27,11,False
644,1,"unfortunately there are no thai restaurants in the north , do you want to change an area to look for ? EOS_M how about west area ? i also want the address , phone number , and price range ?",none thai none EOS_Z1 none none none none none none none,west thai none EOS_Z1 address none phone none none none pricerange,name_SLOT is thai thai thai thai thai thai . .,"name_SLOT servers thai food and is pricerange_SLOT in the west . their phone number is phone_SLOT the address is address_SLOT , it there anything i can help you with ?",41,31,False
666,1,"there are three moderately priced restaurants in the west part of town . do you prefer food_SLOT , food_SLOT , or food_SLOT ? EOS_M can i have the address and phone number of the italian location ?",none italian none EOS_Z1 none none none none none none none,west italian moderate EOS_Z1 address none phone none none none none,name_SLOT is is . . .,"name_SLOT is at address_SLOT , and can be reached at phone_SLOT . can i be of further assistance ?",38,20,False
632,2,"their phone number is phone_SLOT . their address is address_SLOT , postcode postcode_SLOT . EOS_M thank you . goodbye .",none none none EOS_Z1 none none none none none none none,east none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . .,you 're welcome . thank you for calling . goodbye .,21,12,False
578,2,"name_SLOT 's phone number is phone_SLOT and their postcode is postcode_SLOT . can i help you with anything else ? EOS_M that will be all , thank you . goodbye .",none thai none EOS_Z1 none none none none none none none,none thai none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,"thank you for using this system , goodbye !",32,10,False
654,2,"name_SLOT serves food_SLOT food . EOS_M thank you , goodbye .",none none none EOS_Z1 none none none none none none none,south none moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,you 're very welcome . have a good evening .,12,11,False
649,2,thank you and have a wonderful day ! EOS_M thanks again . goodbye !,none none none EOS_Z1 none none none none none none none,south chinese none EOS_Z1 none none none none none none none,name_SLOT is is . . . .,thank you for using the cambridge restaurant system . goodbye .,15,12,False
628,2,phone_SLOT will that be all ? EOS_M thank you that 's all,none none none EOS_Z1 none none none none none none none,none gastropub moderate EOS_Z1 none none none none none none none,name_SLOT is is . . . .,you 're welcome !,13,5,False
591,2,"how about name_SLOT , they serve british food and are in the expensive price range , their phone number is phone_SLOT . EOS_M perfect ! thanks , good-bye !",none british none EOS_Z1 none none none none none none none,none british expensive EOS_Z1 none none none none none none none,name_SLOT is is . . .,you 're welcome . good bye .,30,8,False
549,2,"name_SLOT is in the pricerange_SLOT price range . their phone number is phone_SLOT and they are located at address_SLOT . would you like anything else ? EOS_M no , that takes care of it . thank you for your help .",none french none EOS_Z1 none none none none none none none,north french none EOS_Z1 none none none none none none none,name_SLOT is is . . .,thank you for using our system . good bye,42,10,False
