force_stable : True
cuda_device : 0
aux_device : 1
base_epoch : 0
eos_m_token : EOS_M
base_iter : 0
beam_len_bonus : 0.5
max_turn : 10
trunc_turn : 999
mode : unknown
m : SEDST
prev_z_method : none
last_turn_only : False
u_max_ts : 100
freq_thres : 0
intent : all
vocab_size : 1400
embedding_size : 50
hidden_size : 50
split : None
lr : 0.003
q_hidden_size : 50
lr_decay : 0.5
vocab_path : ./vocab/vocab10_slot_space.pkl
train : ./data/kvret/kvret_train_public.json
dev : ./data/kvret/kvret_dev_public.json
test : ./data/kvret/kvret_test_public.json
entity : ./data/kvret/kvret_entities.json
glove_path : ./data/glove/glove.6B.50d.txt
batch_size : 32
degree_size : 2
z_length : 8
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
cuda : False
spv_proportion : 50
alpha : 0.1
max_ts : 40
early_stop_count : 5
new_vocab : True
model_path : ./models/kvret.pkl
result_path : ./results/kvret.csv
teacher_force : 100
beam_search : False
beam_size : 5
sampling : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_latent,latent,generated_response,response,u_len,m_len,supervised
83,0,what time is my doctor 's appointment,doctor EOS_Z1 date event time,doctor doctor doctor EOS_Z1 agenda event room time,what time would you like me to set the doctor 's appointment ?,your doctor 's appointment is scheduled for date_SLOT at time_SLOT .,8,12,False
74,0,set reminder for doctor appointment on the 12th at 4:50,12th doctor appointment 4:50 date event event,12th doctor EOS_Z1 date event time,what time would you like me to set the appointment ?,ok i 've set a reminder for your doctor 's appointment on the 12th at 4:50,11,17,False
192,0,who will be at the meeting friday,friday EOS_Z1 date,friday meeting EOS_Z1 date event party,what day and time should i set the friday ?,party_SLOT will be at the friday meeting .,8,9,False
78,0,make a note that at 5pm on the 12th i have yoga,12th yoga EOS_Z1 5pm date event event time,yoga 5pm EOS_Z1 agenda date event time,"okay , setting reminder for yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga yoga",making a note for yoga at 5pm on the 12th .,13,12,False
11,0,what time is dinner tonight,dinner EOS_Z1 date event time,dinner EOS_Z1 event time,what time would you like to know the dinner reminder ?,your dinner is time_SLOT tonight .,6,7,False
133,0,schedule swimming time,swimming EOS_Z1 date event time,swimming EOS_Z1 event,what day and time would you like the swimming swimming ?,what time do you want to go swimming,4,9,False
90,0,check the date and time of my doctor 's appointment,doctor EOS_Z1 date event,doctor appointment EOS_Z1 date event time,what time would you like me to set the doctor 's appointment ?,your appointment is for date_SLOT at time_SLOT .,11,9,False
287,0,schedule a meeting at 6pm on the 5th of this month with bos to go over quarterly report .,5th bos meeting 6pm EOS_Z1 date event time,5th bos meeting go over quarterly report 6pm EOS_Z1 agenda date event party time,i have set a reminder for the meeting with your meeting at 6pm on the 5th .,"okay , scheduling a meeting with your bos to go over quarterly report on the 5th at 6pm .",20,20,False
93,0,tell me when is my next meeting and who are invited in the meeting and what are the agenda of the next meeting,meeting EOS_Z1 agenda event time,monday infrastructure team meeting go over budget 7pm EOS_Z1 agenda date event party time,your next meeting is at time_SLOT .,your next meeting is on date_SLOT at time_SLOT with the party_SLOT to agenda_SLOT .,24,15,False
197,0,when am i playing tennis,tennis EOS_Z1 date event time,EOS_Z1 date event time,your next tennis class is date_SLOT at time_SLOT .,you are playing tennis on time_SLOT date_SLOT .,6,9,False
149,0,what is on my schedule today,today EOS_Z1 date,EOS_Z1,what day and time would you like to know if you ?,you have an event_SLOT today at time_SLOT .,7,9,False
109,0,check doctor 's appointment date,doctor EOS_Z1 date event,doctor EOS_Z1 date event,what time would you like me to set the doctor 's appointment ?,your event_SLOT is on date_SLOT at time_SLOT .,6,9,False
194,0,what time is my lab appointment for,lab appointment EOS_Z1 date event time,lab appointment EOS_Z1 event time,your lab appointment is on date_SLOT at time_SLOT .,your next lab appointment is next date_SLOT at time_SLOT .,8,11,False
112,0,what day and time is my dental appointment set for ?,dental appointment EOS_Z1 event event time,dentist appointment EOS_Z1 date event time,"you have two dental appointment on date_SLOT , and one on date_SLOT , and one on date_SLOT , and one on date_SLOT , and you will be attending .","the date_SLOT at time_SLOT with party_SLOT , the date_SLOT at time_SLOT with party_SLOT , the date_SLOT at 9am with your party_SLOT , the date_SLOT at time_SLOT with party_SLOT , and the 10th at time_SLOT with your party_SLOT .",12,39,False
224,0,find out when my next conference,conference EOS_Z1 date event time,EOS_Z1 date event time,your next conference is on date_SLOT at time_SLOT .,date_SLOT at time_SLOT,7,4,False
240,0,what is the date and time of my next meeting,meeting EOS_Z1 date event time,EOS_Z1,your next meeting is at time_SLOT .,your next meeting is date_SLOT at time_SLOT .,11,9,False
115,0,schedule taking medicine at 6pm on the 13th of next month with my brother .,13th brother taking 6pm EOS_Z1 date event party,13th brother taking medicine 6pm EOS_Z1 date event party time,i have scheduled a taking you to be of this month at 6pm on the 13th of this month .,taking medicine with your brother at 6pm on the 13th ha been scheduled .,16,15,False
181,0,set a reminder for my dentist appointment with dad on the first at 2pm .,dentist appointment appointment 2pm EOS_Z1 date event party,1st dentist 2pm EOS_Z1 date event party time,"okay , setting a reminder for your appointment at 2pm with dentist appointment with dentist appointment with dentist appointment .","ok , dentist appointment with your dad on the date_SLOT at 2pm is set",16,15,False
129,0,which day is my appointment on,EOS_Z1 appointment,EOS_Z1 date event,what day and time would you like to know the appointment ?,which appointment would you like the date for ?,7,10,False
271,0,can you tell me the next day that i have an appointment with the eye doctor,eye day EOS_Z1 date event,EOS_Z1 agenda date event,what time would you like me to set the eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye eye,your next appointment with your event_SLOT is date_SLOT at time_SLOT .,17,12,False
260,0,schedule an appointment for yoga,yoga EOS_Z1 date event time,EOS_Z1 event,what day and time would you like me to set the yoga appointment ?,okay scheduling an appointment for yoga .,6,8,False
191,0,what time do i take my medicine and who is attending ?,medicine EOS_Z1 event event time,taking medicine EOS_Z1 event party time,"you have two medicine scheduled , one on the date_SLOT with party_SLOT and one on the date_SLOT with party_SLOT and one on the date_SLOT with party_SLOT and one on the date_SLOT with party_SLOT and one on the date_SLOT with party_SLOT",currently you are event_SLOT on two occasion . one is on the date_SLOT at time_SLOT with your party_SLOT . the other is on date_SLOT at time_SLOT with party_SLOT .,13,30,False
148,0,what day is the football game,football EOS_Z1 date event time,football EOS_Z1 event,what day and time should i set the football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football,the football game is on date_SLOT .,7,8,False
179,0,what time is my dinner reservation,dinner EOS_Z1 event event,dinner dinner EOS_Z1 event time,you have two dinner at time_SLOT on date_SLOT .,your dinner reservation is at time_SLOT .,7,8,False
211,0,schedule a reminder to take medicine with martha for saturday at 2pm .,saturday martha a 2pm EOS_Z1 date event,saturday martha 2pm EOS_Z1 date event party time,"okay , i have set a reminder for a reminder for martha for saturday at 2pm .",your reminder ha been set for saturday at 2pm to take medicine with martha .,14,16,False
162,0,what is the agenda of my meeting today,meeting EOS_Z1 agenda event time,meeting EOS_Z1 agenda date event,what time would you like to know the meeting ?,your agenda for your meeting today is agenda_SLOT .,9,10,False
269,0,schedule a lab appointment at 6pm on august <unk> alex is coming along,alex lab appointment 6pm EOS_Z1 date event party,alex lab appointment 6pm EOS_Z1 date event party time,"okay , scheduling a lab appointment with alex for alex .",reminder set for lab appointment at 6pm on august address_SLOT,14,11,False
46,0,will there be clear sky in danville on thursday ?,clear sky danville EOS_Z1 date location weather_attribute,clear sky thursday danville EOS_Z1 date location weather_attribute,it will not be sky in danville on clear .,weather_attribute_SLOT is predicted in danville on thursday,11,8,False
126,0,where doe my friend live ?,friend EOS_Z1 address,friend EOS_Z1 poi_type,jill life at address_SLOT ave .,jack life at address_SLOT,7,5,False
92,0,"i want to find the agenda , location , and time for my meeting .",meeting EOS_Z1 agenda event time,meeting EOS_Z1 agenda event room time,your meeting is on date_SLOT at time_SLOT .,"you have two meeting scheduled , one at time_SLOT in event_SLOT room address_SLOT the company picnic , and one at time_SLOT in address_SLOT to go over the quarterly report .",16,31,False
4,0,what will the weather in fresno be in the next 48 hour ?,fresno EOS_Z1 date location weather_attribute,fresno EOS_Z1 date location weather_attribute,"in fresno this week is weather_attribute_SLOT , weather_attribute_SLOT on tuesday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT",the weather in fresno over the next address_SLOT be weather_attribute_SLOT with weather_attribute_SLOT .,14,14,False
154,0,schedule a swimming activity with marie on sunday at 6pm .,sunday marie swimming activity 6pm EOS_Z1 date event,sunday marie swimming activity 6pm EOS_Z1 date event party time,"okay , i have set a reminder for swimming activity with marie on sunday at 6pm .","okay , i will set a schedule for a swimming activity with marie on sunday at 6pm .",12,19,False
165,0,is it gon na be foggy in exeter on next week ?,foggy next week exeter EOS_Z1 date location weather_attribute,foggy next week exeter EOS_Z1 date location weather_attribute,it will not be foggy in exeter next week .,there is no fog in the forecast for exeter next week .,13,13,False
65,0,will there be drizzle in cleveland tomorrow ?,drizzle tomorrow cleveland EOS_Z1 date location weather_attribute,drizzle tomorrow cleveland EOS_Z1 date location weather_attribute,it will not be drizzle in cleveland tomorrow,it will not drizzle in cleveland tomorrow .,9,9,False
265,0,is it going to be windy in san francisco tomorrow ?,windy tomorrow san francisco EOS_Z1 date location weather_attribute,windy tomorrow san francisco EOS_Z1 date location weather_attribute,it will not be windy in san francisco this tomorrow,"it will be weather_attribute_SLOT in san francisco tomorrow , it should not be windy",12,15,False
111,0,which temperature there will be in alhambra on thursday ?,thursday alhambra EOS_Z1 date location weather_attribute,thursday alhambra EOS_Z1 date location weather_attribute,"it will be weather_attribute_SLOT in alhambra on thursday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday","on thursday the temperature in alhambra will be low of temperature_SLOT , and high of temperature_SLOT",11,17,False
45,0,schedule a swimming activity on monday the 1st with my father at 4pm .,1st father swimming activity 4pm EOS_Z1 date event,monday father swimming activity 4pm EOS_Z1 date event party time,"okay , scheduling a swimming activity with your father on the 1st at 4pm .",i will promptly schedule a swimming activity on monday the 1st with your father at 4pm .,15,18,False
151,0,will it be cloudy in inglewood next week ?,cloudy next week inglewood EOS_Z1 date location weather_attribute,cloudy next week inglewood EOS_Z1 date location weather_attribute,it will not be cloudy in inglewood next week .,there are n't any cloudy day in the forecast for inglewood .,10,13,False
275,0,set reminder for doctor 's appointment for the tenth,doctor EOS_Z1 date event,10th doctor EOS_Z1 date event,what time would you like me to set the doctor 's appointment ?,"okay setting reminder for doctor 's appointment on the tenth , would you like me to include a time ?",10,21,False
176,0,please give me the address and direction via a route with no traffic to the nearest pizza restaurant .,pizza restaurant EOS_Z1 address poi_type,pizza restaurant EOS_Z1 address distance poi_type traffic_info,poi_SLOT is distance_SLOT away .,the nearest pizza restaurant with no traffic is distance_SLOT away at address_SLOT do you want to go to the poi_SLOT ?,20,22,False
49,0,will it be dry in new york on wednesday ?,dry wednesday new york EOS_Z1 date location weather_attribute,dry wednesday new york EOS_Z1 date location weather_attribute,it will not be dry in new york on wednesday .,it will be dry wednesday in new york .,11,10,False
273,0,"set a reminder for a football activity at 10am , on friday , with tom .",friday tom football activity 10am EOS_Z1 date event,friday tom football activity 10am EOS_Z1 date event party time,"okay , setting a reminder for football activity with tom for friday at 10am .","okay , scheduling a football activity with tom for friday at 10am .",17,14,False
56,0,when 's my tennis match,tennis EOS_Z1 date event time,tennis 11am EOS_Z1 event time,what time would you like me to set the tennis tennis tennis tennis tennis tennis tennis tennis tennis tennis tennis tennis tennis tennis tennis tennis tennis ?,your tennis match is date_SLOT at time_SLOT .,6,9,False
18,0,"set me a reminder for football activity at 1pm , this month on the 11th , with marie .",11th marie football activity 1pm EOS_Z1 date event,11th marie football 1pm EOS_Z1 date event party time,"okay , scheduling a football activity with marie on the 11th at 1pm with marie .",reminder for football on the 11th of this month at 1pm with marie is set .,20,17,False
228,0,will it be windy in atherton in the next two day ?,windy two EOS_Z1 date location weather_attribute,windy two day atherton EOS_Z1 date location weather_attribute,it will not be windy in two on windy on tuesday .,it will not be windy in atherton in the next few day .,13,14,False
220,0,"car , find out the time and party attending for my tennis activity .",tennis activity EOS_Z1 date event time,tennis activity EOS_Z1 event party time,your next tennis activity is on date_SLOT at time_SLOT with party_SLOT .,your tennis activity is set for time_SLOT with party_SLOT in attendance .,15,13,False
124,0,set a reminder for me to take my medicine at 9am on sunday with by brother frank .,sunday brother 9am 9am EOS_Z1 date event party,sunday brother 9am EOS_Z1 date event party time,i have set a reminder for your brother for sunday at 9am on sunday .,"okay , setting a reminder to take medicine with your brother frank at 9am on sunday .",19,18,False
160,0,"assistant schedule an appointment at the dentist , 9am of the 12th of current month . bring martha with me",12th martha dentist appointment 9am EOS_Z1 date event,12th martha dentist 9am EOS_Z1 date event party time,i have set a reminder for dentist appointment with martha on the 12th of this month with martha .,i am setting an appointment at the dentist on the 12th of current month at 9am with martha .,21,20,False
193,0,will it be windy in los angeles on sunday ?,windy sunday los angeles EOS_Z1 date location weather_attribute,windy sunday los angeles EOS_Z1 date location weather_attribute,it will not be windy in los angeles this sunday .,the weather forecast predicts that it will be weather_attribute_SLOT in los angeles on sunday,11,15,False
36,0,where is a nearby parking garage ?,parking garage EOS_Z1 poi_type poi_type,parking garage EOS_Z1 distance poi_type,poi_SLOT is distance_SLOT away .,"the nearest one is poi_SLOT , it 's just distance_SLOT away",8,12,False
177,0,this week will it be warm in los angeles ?,warm los angeles EOS_Z1 date location weather_attribute,warm los angeles EOS_Z1 date location weather_attribute,it will not be warm in los angeles this week .,in los angeles it is gon na be warm on tuesday,11,12,False
17,0,will it be warm in compton on wednesday ?,warm wednesday compton EOS_Z1 date location weather_attribute,warm wednesday compton EOS_Z1 date location weather_attribute,it will not be warm in compton wednesday .,it will not be warm in compton on wednesday .,10,11,False
13,0,give me direction to the nearest shopping center,shopping center EOS_Z1 distance,shopping center EOS_Z1 address distance poi_type,poi_SLOT is distance_SLOT away .,"i 've set the gps to poi_SLOT , address_SLOT , it 's distance_SLOT away",9,15,False
251,0,when is the football game,football EOS_Z1 date event time,football EOS_Z1 date event time,you have two football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football football,the football game is date_SLOT at time_SLOT .,6,9,False
199,0,what is the date of my yoga activity and who will be attending it ?,yoga activity EOS_Z1 date event time,yoga activity EOS_Z1 date event party,your next yoga activity is on date_SLOT with party_SLOT and another on the date_SLOT with your party_SLOT and another on the date_SLOT with your party_SLOT .,"you have four yoga activity scheduled ; one on date_SLOT with party_SLOT , two on date_SLOT with party_SLOT and one with party_SLOT , and one on the date_SLOT with party_SLOT .",16,32,False
54,0,will it be humid in fresno during the next week ?,humid next week fresno EOS_Z1 date location weather_attribute,humid next week fresno EOS_Z1 date location weather_attribute,it will be humid in fresno on week .,it will not be humid in fresno next week .,12,11,False
68,0,when is my dentist appointment,dentist appointment EOS_Z1 date event time,dentist appointment EOS_Z1 date event time,what time would you like me to set the appointment ?,you have a dentist appointment on date_SLOT at time_SLOT .,6,11,False
120,0,is it currently hailing in manhattan ?,manhattan EOS_Z1 date location weather_attribute,manhattan EOS_Z1 date location weather_attribute,"there is a manhattan weather_attribute_SLOT , and weather_attribute_SLOT on the next week .","it is not hailing in manhattan , the forecast say it is weather_attribute_SLOT today .",8,16,False
147,0,will it snow in fresno during this week ?,snow fresno EOS_Z1 date location weather_attribute,snow fresno EOS_Z1 date location weather_attribute,it will not be snow in fresno this week .,saturday it will snow in fresno,10,7,False
46,1,weather_attribute_SLOT is predicted in danville on thursday EOS_M thank you !,clear sky danville EOS_Z1,clear sky thursday danville EOS_Z1,you 're welcome !,anytime !,12,3,False
126,1,jack life at address_SLOT EOS_M thanks .,friend EOS_Z1,friend EOS_Z1,you 're welcome !,you 're welcome !,8,5,False
92,1,"you have two meeting scheduled , one at time_SLOT in event_SLOT room address_SLOT the company picnic , and one at time_SLOT in address_SLOT to go over the quarterly report . EOS_M thanks .",meeting EOS_Z1,meeting EOS_Z1,you are welcome .,you 're welcome .,34,5,False
4,1,the weather in fresno over the next address_SLOT be weather_attribute_SLOT with weather_attribute_SLOT . EOS_M thanks,fresno EOS_Z1,fresno EOS_Z1,you 're welcome !,you are welcome,16,4,False
154,1,"okay , i will set a schedule for a swimming activity with marie on sunday at 6pm . EOS_M thank you .",sunday marie swimming activity 6pm EOS_Z1,sunday marie swimming activity 6pm EOS_Z1,you are welcome .,you are welcome .,23,5,False
165,1,there is no fog in the forecast for exeter next week . EOS_M thanks .,foggy next week exeter EOS_Z1,foggy next week exeter EOS_Z1,you 're welcome .,you 're welcome !,16,5,False
65,1,it will not drizzle in cleveland tomorrow . EOS_M thanks .,drizzle tomorrow cleveland EOS_Z1,drizzle tomorrow cleveland EOS_Z1,you 're welcome .,no problem .,12,4,False
265,1,"it will be weather_attribute_SLOT in san francisco tomorrow , it should not be windy EOS_M thank you car !",windy tomorrow san francisco EOS_Z1,windy tomorrow san francisco EOS_Z1,you 're welcome !,no problem,20,3,False
111,1,"on thursday the temperature in alhambra will be low of temperature_SLOT , and high of temperature_SLOT EOS_M thanks !",thursday alhambra EOS_Z1,thursday alhambra EOS_Z1,you 're welcome !,happy to help,20,4,False
45,1,i will promptly schedule a swimming activity on monday the 1st with your father at 4pm . EOS_M thanks .,1st father swimming activity 4pm EOS_Z1,monday father swimming activity 4pm EOS_Z1,you are welcome .,you 're welcome .,21,5,False
151,1,"there are n't any cloudy day in the forecast for inglewood . EOS_M okay , thanks",cloudy next week inglewood EOS_Z1,cloudy next week inglewood EOS_Z1,you 're welcome !,you 're welcome !,17,5,False
275,1,"okay setting reminder for doctor 's appointment on the tenth , would you like me to include a time ? EOS_M yes , please ... 1pm .",doctor 1pm EOS_Z1,10th doctor 1pm EOS_Z1 date event time,"okay , setting a reminder for doctor 's appointment with your doctor 's appointment with your doctor 's appointment ?","great , i 've set your doctor 's appointment for the date_SLOT at 1pm .",28,16,False
176,1,"the nearest pizza restaurant with no traffic is distance_SLOT away at address_SLOT do you want to go to the poi_SLOT ? EOS_M yes , let 's go , thank you !",pizza restaurant EOS_Z1,pizza restaurant EOS_Z1 poi,you 're welcome !,you 're welcome,32,4,False
49,1,it will be dry wednesday in new york . EOS_M thank you so much .,dry wednesday new york EOS_Z1,dry wednesday new york EOS_Z1,you 're welcome !,no problem .,16,4,False
273,1,"okay , scheduling a football activity with tom for friday at 10am . EOS_M thanks for your help .",friday tom football activity 10am EOS_Z1,friday tom football activity 10am EOS_Z1,you 're welcome .,happy to help,20,4,False
56,1,your tennis match is date_SLOT at time_SLOT . EOS_M okay great . thank you .,tennis EOS_Z1 EOS_Z1,tennis 11am tuesday EOS_Z1 date event time,you 're welcome,you 're very welcome .,16,6,False
18,1,reminder for football on the 11th of this month at 1pm with marie is set . EOS_M thanks buddy .,11th marie football activity 1pm EOS_Z1,11th marie football 1pm EOS_Z1,you are welcome .,anytime .,21,3,False
228,1,it will not be windy in atherton in the next few day . EOS_M thanks .,windy two EOS_Z1,windy atherton EOS_Z1,you 're welcome .,you 're welcome .,17,5,False
220,1,your tennis activity is set for time_SLOT with party_SLOT in attendance . EOS_M thanks,tennis activity EOS_Z1,tennis activity EOS_Z1,you 're welcome,happy to help,15,4,False
124,1,"okay , setting a reminder to take medicine with your brother frank at 9am on sunday . EOS_M thank you",sunday brother 9am 9am EOS_Z1 EOS_Z1,sunday 9am EOS_Z1,you are welcome .,no problem !,21,4,False
160,1,i am setting an appointment at the dentist on the 12th of current month at 9am with martha . EOS_M thank you !,12th martha dentist appointment 9am EOS_Z1,12th martha dentist 9am EOS_Z1,you 're welcome,you are welcome .,24,5,False
193,1,the weather forecast predicts that it will be weather_attribute_SLOT in los angeles on sunday EOS_M thanks .,windy sunday los angeles EOS_Z1,windy sunday los angeles EOS_Z1,you 're welcome .,no problem .,18,4,False
36,1,"the nearest one is poi_SLOT , it 's just distance_SLOT away EOS_M oh great job . thanks .",parking garage EOS_Z1,parking garage EOS_Z1,you 're welcome !,you 're welcome !,19,5,False
177,1,in los angeles it is gon na be warm on tuesday EOS_M thank you car !,warm los angeles EOS_Z1,warm los angeles EOS_Z1,you 're welcome !,anytime !,17,3,False
17,1,it will not be warm in compton on wednesday . EOS_M thank you .,warm wednesday compton EOS_Z1,warm wednesday compton EOS_Z1,you 're welcome !,anytime .,15,3,False
13,1,"i 've set the gps to poi_SLOT , address_SLOT , it 's distance_SLOT away EOS_M thanks",shopping center EOS_Z1,shopping center EOS_Z1,you 're welcome !,you 're welcome,17,4,False
251,1,the football game is date_SLOT at time_SLOT . EOS_M thank you .,football EOS_Z1,football wednesday 10am EOS_Z1 date event time,you 're welcome,my pleasure,13,3,False
199,1,"you have four yoga activity scheduled ; one on date_SLOT with party_SLOT , two on date_SLOT with party_SLOT and one with party_SLOT , and one on the date_SLOT with party_SLOT . EOS_M thank you .",yoga activity EOS_Z1,yoga activity EOS_Z1,you 're welcome,you are welcome !,36,5,False
54,1,it will not be humid in fresno next week . EOS_M thanks .,humid next week fresno EOS_Z1,humid next week fresno EOS_Z1,you 're welcome .,anytime !,14,3,False
68,1,you have a dentist appointment on date_SLOT at time_SLOT . EOS_M thank you .,dentist appointment EOS_Z1,dentist appointment EOS_Z1,you are welcome .,you 're welcome .,15,5,False
120,1,"it is not hailing in manhattan , the forecast say it is weather_attribute_SLOT today . EOS_M thank you car !",manhattan EOS_Z1,manhattan EOS_Z1,you 're welcome !,any time .,21,4,False
147,1,saturday it will snow in fresno EOS_M thank you very much !,snow fresno EOS_Z1,snow fresno EOS_Z1,you 're welcome !,glad to help,13,4,False
285,0,i need to find out the date and time for my swimming activity !,swimming activity EOS_Z1 date event time,swimming activity EOS_Z1 date event time,your next swimming activity is on date_SLOT at time_SLOT with party_SLOT .,"i have two , which one ? i have one for the date_SLOT at time_SLOT and one for the date_SLOT at time_SLOT .",15,24,False
217,0,what 's the current weather in san francisco ?,san francisco EOS_Z1 date location weather_attribute,san francisco EOS_Z1 date location weather_attribute,it will be san francisco on sunday .,there is currently weather_attribute_SLOT in san francisco,10,8,False
37,0,will there be drizzle in redwood city this weekend ?,drizzle weekend redwood city EOS_Z1 date location weather_attribute,drizzle redwood city EOS_Z1 date location weather_attribute,it will not be drizzle in redwood city this weekend .,there will be no drizzle in redwood city this weekend .,11,12,False
272,0,when 's the football activity and who 's attending ?,football activity EOS_Z1 event event time,football activity EOS_Z1 date event party time,you have two football activity scheduled . one on date_SLOT with party_SLOT and one on the date_SLOT with party_SLOT and the last is on date_SLOT with party_SLOT and the last one on the date_SLOT with party_SLOT and the last is,"you have four football activity scheduled party_SLOT on date_SLOT at time_SLOT with party_SLOT , one on the date_SLOT at time_SLOT with alex , one on date_SLOT at time_SLOT with party_SLOT , and one on date_SLOT at time_SLOT with party_SLOT .",11,41,False
14,0,find the address to a hospital or clinic .,hospital EOS_Z1 address poi_type,hospital EOS_Z1 address poi_type,"the closest hospital is poi_SLOT , distance_SLOT away .",poi_SLOT is at address_SLOT real .,10,7,False
103,0,i need to find out the date and time for my lab appointment .,lab appointment EOS_Z1 date event time,lab appointment EOS_Z1 date event time,what day and time would you like the appointment ?,"for which one ? i have two , one on the date_SLOT at time_SLOT and one on date_SLOT at 11am .",15,22,False
303,0,schedule a conference with the executive team for the 15th of this month at 9am .,15th executive conference 9am EOS_Z1 date event time,15th executive team conference 9am EOS_Z1 date event party time,i have set a reminder for your conference with executive conference with executive conference with executive conference with executive conference with executive conference with executive conference with executive conference with executive 15th of this month with executive conference with executive,"okay , scheduling a conference with the executive team for the 15th at 9am .",17,16,False
102,0,look up san francisco 's two day weather info to see if it will be warm,warm san francisco EOS_Z1 date location weather_attribute,warm two day san francisco EOS_Z1 date location weather_attribute,what city do you want to know if it 's warm ?,it will be weather_attribute_SLOT and hailing in san francisco in the next two day .,17,16,False
213,0,where is the nearest hospital that we can get to quick ?,hospital EOS_Z1 address poi_type,hospital EOS_Z1 address distance poi_type traffic_info,poi_SLOT is distance_SLOT away .,"poi_SLOT is distance_SLOT away , though there is a car collision nearby . would you like direction there ?",13,20,False
12,0,what are the direction to the closest parking garage,parking garage EOS_Z1 distance poi_type,parking garage EOS_Z1 address distance poi_type,poi_SLOT is distance_SLOT away .,"the closest parking garage is poi_SLOT , located distance_SLOT away at address_SLOT",10,13,False
164,0,is it gon na be any blizzard on tuesday in alhambra ?,blizzard tuesday alhambra EOS_Z1 date location weather_attribute,blizzard tuesday alhambra EOS_Z1 date location weather_attribute,it will not be blizzard in alhambra tuesday .,there is not gon na be any blizzard this week in alhambra ; on tuesday it will weather_attribute_SLOT,13,19,False
232,0,"i need to find out some info for my optometrist appointment , the date and time please .",optometrist appointment EOS_Z1 date event time,optometrist appointment EOS_Z1 date event time,"you have two optometrist appointment scheduled . one on the date_SLOT with your party_SLOT , and one on the date_SLOT with your party_SLOT .","okay , which one ? i have one for the date_SLOT at time_SLOT , and one for the date_SLOT at time_SLOT .",19,23,False
209,0,please set a reminder to take medicine at 7pm tuesday with ana .,tuesday ana a 7pm EOS_Z1 date event party,ana 7pm EOS_Z1 date event party time,i have set a reminder for tuesday at 7pm .,"okay , setting a reminder to take your medicine with ana at 7pm on tuesday .",14,17,False
80,0,will it be raining this week in redwood city ?,redwood city EOS_Z1 date location weather_attribute,redwood city EOS_Z1 date location weather_attribute,"it is not be redwood city it will be weather_attribute_SLOT , weather_attribute_SLOT on wednesday , weather_attribute_SLOT on wednesday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on saturday , weather_attribute_SLOT",there is n't any rain predicted to fall in redwood city this week,11,14,False
98,0,i need to schedule a doctor 's appointment,doctor doctor event event,doctor EOS_Z1 event,what day and time would you like to schedule your doctor 's appointment ?,when ?,9,3,False
280,0,what day is the swimming party and who will be attending ?,swimming party EOS_Z1 event event time,swimming EOS_Z1 date event party,"you have two swimming party on date_SLOT with your party_SLOT , and one on date_SLOT with your party_SLOT .","your event_SLOT is on the date_SLOT , with your party_SLOT .",13,12,False
227,0,schedule a tennis activity with martha for friday at 4pm .,friday martha tennis activity 4pm EOS_Z1 date event,friday martha tennis activity 4pm EOS_Z1 date event party time,"okay , scheduling a tennis activity with martha on martha for 4pm .","okay , scheduling a tennis activity with martha for friday at 4pm .",12,14,False
198,0,what date is my dentist appointment and who is attending ?,dentist appointment EOS_Z1 date event time,dentist appointment EOS_Z1 date event party,"you have two dentist appointment scheduled . one on the date_SLOT with your party_SLOT , and one on the date_SLOT with party_SLOT and one on the date_SLOT with your party_SLOT .","you have two dentist appointment , one with your party_SLOT and one with your party_SLOT , both on date_SLOT .",12,21,False
10,0,set reminder for dinner at 11am with mom on friday,mom mom EOS_Z1 date event event time,friday dinner 11am EOS_Z1 date event party time,"okay , setting reminder for mom mom","okay , scheduling friday dinner with mom at 11am .",11,11,False
19,0,set an appointment for swimming,swimming appointment date event event,swimming EOS_Z1 event,what time would you like me to set the swimming appointment ?,what time would like me to set the appointment ?,6,11,False
